mean,median,lower_0025,upper_0975,mean_wql
0.18728852423990178,0.18805833138687814,0.37128426240574425,0.17483040813520248,0.16367804264927438
0.17521111264413528,0.1758024500231063,0.3416229791573745,0.16115607985565322,0.15109814367118635
0.1317987152507741,0.13169155093656493,0.2835317062565783,0.21782708885538135,0.10710299660150571
0.12578422757540197,0.12576230728584026,0.20463368293789105,0.21480118816310695,0.10064099212071491
0.12418771824152172,0.12418146456884156,0.21462220245060187,0.18674908623909575,0.10124272703335677
0.1190410540767302,0.11906574356229935,0.2060020381269502,0.17876671232813854,0.09711531208764454
0.11550260852569956,0.11544494920761288,0.20021057454482616,0.16873826030572875,0.09485520768706984
0.11932077659751365,0.11939574494240963,0.20908341984984546,0.14905436868559319,0.10000648913576733
0.1183101099678737,0.11839643952880338,0.20529456239428695,0.1408567151520707,0.09986369972382589
0.11457556736782341,0.11464532199737838,0.19395143528612202,0.1355202041796923,0.09703800195552163
0.11650123589683044,0.11659245095447446,0.1929256308480503,0.1315051588642148,0.09967305824461839
0.1183168736648883,0.11833568875804004,0.192986154265466,0.12274154376332998,0.10200796586811345
0.1154147578239074,0.11543266942933013,0.18842846501820948,0.1218970027729656,0.09938586839394674
0.11890392917978199,0.11887439365038252,0.19157519935464049,0.12610606242649008,0.10298258637448846
0.11534634984467769,0.11523196805339604,0.19905339394307178,0.1249068421917088,0.09900465210288314
0.11495521724249216,0.11469772736281776,0.19243976661249432,0.1318238767622522,0.09808951355151638
0.1171248991019874,0.11678515611792768,0.20092390610892813,0.13441617678493184,0.09999153618569849
0.11578924139415263,0.11538343478130413,0.20663439088939653,0.1286257916616968,0.0991079307577821
0.1108740052028909,0.11046620408832256,0.19726089539152597,0.13184136399430665,0.09369542781066273
0.11539598105270858,0.11487207829695194,0.1847891791443624,0.12947695883647525,0.09910127457016772
0.11133296455800075,0.1106031965730356,0.18489075912465752,0.12930541773883955,0.09471636364217718
0.10743096223284476,0.10658897218082826,0.18203471898749865,0.13538632571409998,0.09042400849764598
0.11292754100636229,0.11194468749860642,0.18670784489705775,0.14086684688328174,0.0957485585961919
0.11020170442492258,0.10946589918793895,0.17829660789132315,0.13482855759651843,0.09342099942788736
0.10776763914639036,0.10682757490502286,0.18232177094004623,0.15136637991927565,0.08957959048990868
0.11005446784570685,0.1090119210818585,0.18515915129449798,0.1697163684648194,0.09099135200624449
0.11069334894394234,0.10975011764491618,0.19053196713123147,0.1773626283387419,0.09176754170916868
0.1094100988794641,0.1080902122756292,0.17733014078688686,0.1844805664876386,0.08980656577542108
0.1165081674542284,0.11471552216371442,0.18486691928976545,0.19798131666980928,0.09607293047133417
0.10982161463510098,0.10832665094414999,0.19401514401386172,0.1906505124224574,0.08966858096986138
0.10710486374662878,0.10609878175250417,0.20395677998883324,0.1866636189627086,0.08756950057948092
0.10333506129517578,0.1028537392606178,0.20335645432773136,0.16452864054865451,0.08534012955896432
0.09857447868342223,0.09804300094693204,0.23481258138522457,0.15949744417688538,0.08174767669954017
0.09696947796267222,0.09615176486292229,0.2568198081786254,0.1689705529811917,0.07860968366306893
0.10236062928660669,0.10115905542995904,0.2674303463086255,0.16812572542527107,0.08343271455050713
0.10585301752336469,0.10467755572165587,0.25753152824748904,0.14295258433345834,0.08699453659291105
0.1026250033703878,0.10153190174231672,0.2619466975527332,0.14982317785139085,0.0829417070618918
0.10305398524987579,0.10194644618837925,0.26249781724258636,0.15281901016780836,0.08340328881598333
0.0999286811151584,0.09884133189891668,0.2571240729022536,0.15199511502267532,0.08081003400289484
0.1067304825830779,0.1057138900716508,0.2405031669332625,0.12941765988635182,0.08790978968960678
0.10819655904328132,0.10722012993517638,0.2509022328656665,0.13638133846045122,0.0887372666080388
0.10479184458194339,0.10369789377520866,0.2465667009709908,0.13897645583483642,0.08518979918866693
0.10512970000811239,0.10409057246904582,0.2470925034581936,0.13941475244470297,0.08547097973678128
0.10959503559597676,0.10859459611182176,0.23854269197580197,0.12594001486286494,0.09037656017065324
0.10956607999041287,0.10858163023440603,0.24893530292319724,0.130119776972409,0.08977868433191014
0.10625936655658937,0.10520903245415765,0.2517536636955401,0.1407852198427449,0.08594845056288528
0.11029852727693716,0.10910472380044689,0.25635302407176863,0.14475257156278692,0.08978112877863269
0.11114659188698209,0.11003873734042338,0.24234852025275377,0.1254205976536205,0.0913438714610464
0.11080394636008047,0.1098568227053339,0.24601401052725488,0.14403169316196013,0.09006883235193006
0.11261955849047878,0.11179525013842587,0.24779534033210368,0.14850923270754468,0.0915796772998694
0.11509928859902614,0.11390922700323033,0.25555488335403476,0.14123834772934832,0.09372790825202662
0.10874976194528825,0.10758351928861698,0.25208339841195876,0.11863534182566238,0.0903597816354272
