mean,median,lower_0025,upper_0975,mean_wql
0.12711941516631298,0.1258430822559685,0.39496876436298606,0.37873470199673626,0.09817539162234953
0.14491258024179765,0.13202588815730448,0.6469503414836273,0.9701592957032039,0.10566419487586562
0.15894666305442323,0.15130453695187082,0.3778247192435088,0.7151482064559183,0.10700578244222389
0.11697041531070651,0.11463112821872228,0.17707604715214012,0.31412882572016987,0.08337169018475457
0.10197987543853312,0.1011052323235794,0.17014097162695985,0.26234875660283646,0.0768030233749317
0.09496397482977029,0.09416448789105154,0.1601054542458956,0.23505129264263722,0.072336206931699
0.0950092558155919,0.09446427101083872,0.19969710310326994,0.2592374391631651,0.07352360427281127
0.08962895653642095,0.08959507366970167,0.1531190399955817,0.16596329218257547,0.07278587589083596
0.08840952955426933,0.08803491664512078,0.14434336918080345,0.17578809449911467,0.07172083041360205
0.08748974919101767,0.08717456773122316,0.14270783315874955,0.16738595416334395,0.07069086407009967
0.0913963917284906,0.0913544074652035,0.1615717981235682,0.16372087739374988,0.07495101318594938
0.09180599872103909,0.09170491489842998,0.1153153610639169,0.12239887323385594,0.07993112138817679
0.09045360132792582,0.09030208857115901,0.17709715179747146,0.16988905937894178,0.07370564978916888
0.09217122844116468,0.09211874422949991,0.18290181475562672,0.16994174662744843,0.0757387554086895
0.09381977921971638,0.09386219237884692,0.2105961347183619,0.16999453806627607,0.07747422709197371
0.09329768848426764,0.09327952091392015,0.1673983584525871,0.16374085953224662,0.07620863602842147
0.08692466550006883,0.0861291397776658,0.14062251855940372,0.14272182735080224,0.07189986682664704
0.08666612056948786,0.08571720941463641,0.16224987164306467,0.14467224349855962,0.0707253913374841
0.08709807899358236,0.08682766416540329,0.16995396269318325,0.14551419110350478,0.07092783199063757
0.0924404097223051,0.09234725734245643,0.18961233452781956,0.1634613292419771,0.07587331322120641
0.08992292565970075,0.08975271630078589,0.15453089527350586,0.1600668681467079,0.07259075065454033
0.09366141994775129,0.09333546463591523,0.23701704702366605,0.20997945720298622,0.07481218976503867
0.09147839729298259,0.09155606182170112,0.1373628534436234,0.145548432930305,0.07578925448194307
0.090353832484101,0.0909294545640704,0.18390709990031767,0.16893502259827883,0.07331627190501824
0.09246789979918917,0.0923082485395105,0.2332958558109736,0.22845664132903098,0.07272835101507961
0.09129437946065613,0.09127212938122521,0.13776239644402916,0.17245718640331312,0.07325584174337903
0.0932971318435456,0.0928307818135683,0.21961285982683157,0.21238055390308644,0.07487399441215985
0.09020717035751945,0.08948457930477198,0.1807526893825253,0.212197842328971,0.07047248552776345
0.10203886999011622,0.10089657046374137,0.20473630975642446,0.2758523092808673,0.07976437626414441
0.0913763438267652,0.09078632901414065,0.21015886731213568,0.25653285644901286,0.07130255318231632
0.0888273840613302,0.08781957843671102,0.1813751197085431,0.16273582939723463,0.07058452939693813
0.08878985603116993,0.08884628239159273,0.20525636477237552,0.23887694777280122,0.06940069566074786
0.08773520846785957,0.08819446082803942,0.24754362741312458,0.24111742127640273,0.07152661991433198
0.08259369384554946,0.08267490834077426,0.2526322379003337,0.2391083414885514,0.06568323973652783
0.08983813355466241,0.08978174191953268,0.27131602509199026,0.23940812005463719,0.07252096042144543
0.08600091791034567,0.0851668431400757,0.19416819882434813,0.23418612329099867,0.06598726978563046
0.08293309320560571,0.08223868012364607,0.24505191627525963,0.23169174521463862,0.06460494312073525
0.08686134840689412,0.0854682137344053,0.27574173091641996,0.23292955015988753,0.06759845348297178
0.08427955675097161,0.08230339752603466,0.25290093134931513,0.22405253606829562,0.06466152592702497
0.08570761973971502,0.08536311370494996,0.23018336447135992,0.22255233226562413,0.06694544949224071
0.08647502765440249,0.08531452405165316,0.25143708593028435,0.2583624806588838,0.06681123978955081
0.08050761926873613,0.08032807342779377,0.18712966107469045,0.14627578426879828,0.06318529317223345
0.08182640093309115,0.08079369318992125,0.239728876858282,0.20842134831349074,0.06402619809283097
0.08870039093381424,0.08815939838858555,0.19576759068794644,0.22735074297621632,0.06872004954987308
0.089808848171435,0.08794187555733426,0.30536616135926137,0.2613084236259387,0.06910082881461616
0.0795196932911495,0.07837777432864365,0.2540128236386542,0.2548449090678876,0.061048312379963277
0.08770093334900439,0.08631551710966238,0.29483025747363734,0.2795835771230837,0.06952472280555708
0.08464203340062655,0.08415669905658282,0.23709365149972159,0.20664755135609608,0.06674570282053796
0.08962425816493752,0.08764289598062411,0.27844911772230213,0.2898394934690384,0.06847917230954406
0.09136020974654897,0.0895709384118505,0.2996939989286306,0.31853947560716217,0.07131869774480755
0.08651249049468719,0.08435135867025559,0.328376940665909,0.3245554245697473,0.0690400722255719
0.07531912888346222,0.07312136757444111,0.28879966036680965,0.22864143429012512,0.06069619433349368
