mean,median,lower_0025,upper_0975,mean_wql
16.603838360260262,15.99118341572315,2.936829340546917,39.87793488316637,0.17510315961570738
16.289420044210846,14.678704795710436,4.179391815537202,42.45383083771048,0.1763016142405373
18.058582045314555,16.344438672635743,6.084331530122191,48.75290317730574,0.17756049592708975
16.265859968542646,15.3291577993873,3.8727916916574907,44.45394359643885,0.17866739950638394
19.589869304240814,17.26502979503006,4.936101415450596,44.91176426047774,0.18082277950064396
19.37598188769737,19.42926394724226,8.448293541393934,45.665226284464076,0.17715928379923435
17.691239353278288,15.798090138832556,3.516461271389471,45.76998759036558,0.17615423428134536
18.98280343489838,17.96781559282401,3.5638650845661357,47.47280570787936,0.17602288686097234
17.703484569134964,15.515479675980957,5.346543510648781,47.124821702766255,0.1757936220781853
19.195438542932827,17.380870227740857,6.294028803305551,53.53679834366429,0.17843294385097272
17.557100187464055,18.18975988176772,5.339870978610993,46.071891153662804,0.1773462099317887
21.638563302580717,19.593607254317597,5.7430416325716935,55.60232373593802,0.17881275424570953
20.946831797680904,20.374104888153525,10.217235151514984,48.508897689152626,0.17285357613949973
19.94751408430936,17.51782934305285,7.534555178317376,50.03881442288468,0.17471461324066462
20.871489281512773,19.269647032169214,3.820731171842964,48.62646923539859,0.17642017456986753
21.31050131238488,19.951975983232458,6.760861424749802,54.22408516310504,0.1821520926924342
21.277843243765943,20.28920201906844,10.317225525521636,56.232934120907096,0.18211627482767512
19.025313749724067,18.718344270759246,7.253583089743336,53.28376173928766,0.17362649399209762
24.0383914960903,22.34593523670265,8.506991752610334,62.792153308280945,0.17460685071833018
24.292512731201732,24.09354012610418,11.665454291883847,56.249259208582025,0.17080670434124792
23.167575063821275,19.56894418455266,5.162235578149941,59.849499001355056,0.17189080225572412
24.57175397674565,22.65540818621822,3.3268184920281088,61.49810294631571,0.17473173490390936
23.330408108575785,22.150041570493485,6.945871997111357,63.029822985877686,0.17649807171793774
23.8266109609576,21.486625821740997,11.386612510111377,67.23284580541389,0.17376233920218043
21.29648014066047,22.044349336060165,7.315277824119694,57.2904053091961,0.1681115560076037
27.26584207324352,25.754931291100647,10.42968626731288,69.78251670490513,0.16960787273573105
27.172022433328543,26.69601763227907,14.051965518134105,63.63173535495011,0.16914229886708598
26.334743082022854,25.111129412340325,12.821006621456764,66.49170842290657,0.1743772376369092
27.00914973524392,26.728960606407536,5.55824498075793,61.94766256942218,0.1758003426713605
25.858072479822287,24.280026517380016,8.93679956771918,72.54956599493948,0.1736922873269466
26.75601831912428,25.058984073957433,13.568458236172326,72.21350711081911,0.16892497365900574
25.724208059298434,24.94420570815218,10.522704535203776,71.33075845179636,0.1664466854606714
30.799798419459087,28.008384949575607,11.07258949413049,74.06678083497405,0.16691039682376704
32.88963992030272,32.27476994527436,12.764758093131569,76.21208075755158,0.16960526112322685
26.120126723653357,26.561781417117363,15.167418828168374,77.68742788603672,0.16784727777065522
32.12896722936844,31.353335614411506,13.910841819096724,78.52885625246972,0.1733236019314619
30.035731447097945,26.988011059727732,13.419185695101326,87.70210637709918,0.16376064672477464
30.646973697632184,29.831634918787334,20.421959141362994,87.33910194032735,0.16265111648591477
30.358823963321974,29.39939046867788,14.541070205172483,84.04487279289182,0.15861646153965264
37.73658931333744,38.79655801345342,19.479673979788018,95.29635246847779,0.16939485962199738
39.56087358421143,39.928853115180374,23.02623575383852,90.2844679422929,0.16962781853710476
35.190910433808256,36.699483174692055,17.13697262712823,95.15483581249921,0.16446135657116723
