MAPE[0.025],MAPE[0.05],MAPE[0.1],MAPE[0.5],MAPE[0.9],MAPE[0.95],MAPE[0.975],mean_weighted_sum_quantile_loss,Model
0.22529397010350977,0.17941098018509166,0.14175832312716247,0.08463852595908482,0.1407186358416626,0.18227506171036398,0.2337500655624099,0.06886903877959853,Pretrained
0.12182560042482686,0.10133428935562291,0.08182004926135923,0.06062164776044636,0.11117710845677814,0.13639322280644398,0.16170038466977063,0.04700609546198337,Finetuned
