MAPE[0.025],MAPE[0.05],MAPE[0.1],MAPE[0.5],MAPE[0.9],MAPE[0.95],MAPE[0.975],mean_weighted_sum_quantile_loss,Model
0.5331828781023122,0.4266009191021529,0.3875363493543584,0.49836952538562346,0.9545512939093976,1.2351482663240472,1.6370887309885787,0.2502948306036261,Pretrained
0.5412850396441815,0.45160323684549897,0.3835935542986102,0.44614433325863256,0.7992617732530628,0.9998844714013193,1.2540516680919884,0.22061007170090638,Finetuned
