mean,median,lower_0025,upper_0975,mean_wql
[0.11018623 0.20613353 0.07914869 ... 0.03112925 0.00623248 0.04631821],[0.12127846 0.20212492 0.14291455 ... 0.08925661 0.09093992 0.01296012],[0.14592923 0.03307863 0.25091958 ... 0.26206615 0.14611431 0.14000382],[0.36653365 0.54709731 0.46968939 ... 0.28873246 0.41423158 0.59267352],0.07631049480765455
[0.03935196 0.05197192 0.06107566 ... 0.00598445 0.00620939 0.04945587],[0.02712399 0.05478169 0.08833752 ... 0.08721917 0.08647203 0.01237552],[0.48482127 0.34333869 0.36377451 ... 0.26398115 0.14572254 0.11250226],[0.41234672 0.33640047 0.5230047  ... 0.5510863  0.41370875 0.45824314],0.07633848818717333
[0.03745342 0.09318506 0.0405344  ... 0.03756372 0.03760983 0.05315699],[0.04405675 0.06652664 0.01441046 ... 0.0931544  0.09817017 0.01319008],[0.15917846 0.05378333 0.13402824 ... 0.26769813 0.14453915 0.12332289],[0.2259877  0.41710532 0.37520636 ... 0.41680919 0.27972548 0.45824314],0.07620700143681776
[0.1649718  0.16413693 0.76586809 ... 0.03653463 0.0146348  0.06365015],[0.10129991 0.13579001 0.18196001 ... 0.07108262 0.09364751 0.01536103],[0.21635634 0.32246413 0.34972196 ... 0.27050709 0.14375997 0.11866885],[0.9188956  1.05209872 1.01415093 ... 0.36518647 0.44228313 0.59267352],0.07660329656932484
[0.0708189  0.19550528 0.17475525 ... 0.02392711 0.01533585 0.03395798],[0.00228945 0.16087848 0.0912371  ... 0.08447491 0.08951267 0.01916726],[0.25499834 0.05770714 0.04418596 ... 0.26954178 0.15319172 0.12863031],[0.84332925 0.77449153 0.78454655 ... 0.55337749 0.41370875 0.45707842],0.07636185054268416
[0.21732476 0.2838203  0.37886011 ... 0.00131023 0.01797882 0.06458113],[0.00823594 0.36293709 0.45237296 ... 0.08470245 0.08996354 0.01378164],[0.17319483 0.21244204 0.23909184 ... 0.26780678 0.13772753 0.12197501],[1.09371713 0.79813072 0.91388665 ... 0.55121545 0.41370875 0.59267352],0.07659195372353292
[0.23010752 0.40433921 0.64755561 ... 0.02397837 0.00691753 0.06670916],[0.10422396 0.5253052  0.69894474 ... 0.09339872 0.09417238 0.01575894],[0.20380089 0.31151824 0.19236431 ... 0.26580669 0.14898699 0.12697482],[1.01253522 1.04829545 1.78463145 ... 0.47756573 0.41440792 0.45479621],0.0762777324642802
[0.30460138 0.47318427 0.55423419 ... 0.03820962 0.0089253  0.08614471],[0.1830233  0.57785158 0.61735487 ... 0.08087983 0.08748576 0.01713923],[0.16634553 0.16918069 0.20989028 ... 0.26550656 0.14971188 0.14749669],[1.48265769 1.0173888  1.32531487 ... 0.47728499 0.41705833 0.45745129],0.07572410041985511
[0.78843903 0.97087875 0.86214889 ... 0.02095876 0.02898998 0.03540433],[0.44025795 1.02947696 0.98788263 ... 0.09659683 0.08028209 0.01584976],[0.07234111 0.10069453 0.20999412 ... 0.26503319 0.14904    0.13597493],[2.11470632 2.36626933 1.90549187 ... 0.55567967 0.74172066 0.45479621],0.07562478855485337
[0.51089168 0.7514379  0.64176563 ... 0.03470101 0.00158863 0.02493191],[0.09914267 0.91261383 0.83801322 ... 0.08138373 0.08137161 0.01349287],[0.11328983 0.14799614 0.26390748 ... 0.26150305 0.16202384 0.14407753],[1.59296511 2.39303972 1.72564792 ... 0.41701201 0.54769202 0.45479621],0.07538150184122071
[0.01642785 0.27305824 0.2747089  ... 0.01210109 0.03213009 0.13763822],[0.07448236 0.10053258 0.31712222 ... 0.062318   0.08214063 0.01470226],[0.66998211 0.2210476  0.24117581 ... 0.26142997 0.14946904 0.12286124],[1.16161505 1.16251887 1.53526212 ... 0.65402395 0.54792978 0.59267352],0.07494093112259935
[0.04074012 0.06714285 0.03450955 ... 0.0453771  0.03982004 0.06257132],[0.02691892 0.00012812 0.01533342 ... 0.08177462 0.08662655 0.01989749],[0.55908284 0.28839319 0.30443531 ... 0.26129263 0.13507442 0.11821208],[0.47332232 0.60159226 0.62839739 ... 0.41789482 0.547846   0.59267352],0.07408293898997023
[0.04685066 0.04030564 0.10163158 ... 0.01664331 0.09227254 0.06340301],[0.01547554 0.07365391 0.1436764  ... 0.07749502 0.08699718 0.02085105],[0.3995976  0.42405    0.50502096 ... 0.26069612 0.13885247 0.12481373],[0.36468866 0.48585769 0.56222031 ... 0.5510863  0.71245923 0.73055082],0.07392389981057039
[0.08475064 0.09313256 0.21480064 ... 0.00949786 0.09795417 0.05685035],[0.1108919  0.11777389 0.17436119 ... 0.07366318 0.0731457  0.02015452],[0.27722196 0.2828165  0.49116957 ... 0.2586798  0.15823076 0.12164993],[0.11462655 0.20118102 0.19212426 ... 0.81964053 0.61513034 0.53935967],0.07448055395632819
