mean,median,lower_0025,upper_0975,mean_wql
[0.01233964 0.10442958 0.04814541 ... 0.07043571 0.0634723  0.02052545],[0.04044246 0.09325106 0.01053638 ... 0.09208227 0.07092137 0.05941397],[0.19820297 0.06997576 0.1242568  ... 0.15803752 0.13876028 0.11565735],[0.1926116  0.31755365 0.4152704  ... 0.17495975 0.09820232 0.4051473 ],0.06501508527843933
[0.11996897 0.09607799 0.11738394 ... 0.08004815 0.07162785 0.03135953],[0.07649663 0.0946997  0.13143488 ... 0.09226303 0.10171599 0.06178539],[0.12643984 0.18869896 0.17879734 ... 0.15909987 0.15287837 0.11269202],[0.47837331 0.55866148 0.58049184 ... 0.15710905 0.20669149 0.18918367],0.06547897754179727
[0.01822342 0.05053303 0.11621832 ... 0.07204783 0.0596695  0.0280763 ],[0.01798886 0.03911582 0.04205365 ... 0.08798329 0.07520623 0.04898858],[0.04282286 0.06328067 0.06949894 ... 0.15857538 0.14976731 0.12558371],[0.22026532 0.24212134 0.34448742 ... 0.10144785 0.15496767 0.33240375],0.0655291889291652
[0.1853098  0.17214642 0.24201462 ... 0.07493322 0.07376522 0.04352933],[0.14405297 0.20353982 0.29078232 ... 0.09075493 0.09620922 0.06089127],[0.03878077 0.11151417 0.23311143 ... 0.15812968 0.15820244 0.11844149],[0.59201871 0.39807227 0.55960304 ... 0.10183724 0.09820232 0.13026868],0.06534941315178099
[0.25059445 0.34969175 0.49222396 ... 0.074785   0.06398894 0.03865766],[0.16018543 0.39631269 0.52780783 ... 0.09165294 0.08286371 0.06296005],[0.06287244 0.095311   0.11267073 ... 0.15726799 0.14253619 0.11266532],[0.95314971 0.75318167 1.15993784 ... 0.10061082 0.09820232 0.13042219],0.06540197231206134
[0.16942785 0.39102996 0.39900329 ... 0.08785922 0.07854841 0.03737344],[0.08754441 0.39746947 0.43384542 ... 0.09822029 0.09817804 0.06161871],[0.19189873 0.05802457 0.135118   ... 0.15720755 0.13772128 0.12938922],[0.84087368 1.07511308 1.09989698 ... 0.04411268 0.09844778 0.13031064],0.06491531167496305
[0.40701341 0.63080863 0.68760128 ... 0.07436862 0.06188689 0.03704955],[0.17340648 0.69007411 0.73433772 ... 0.09026763 0.08750659 0.043919  ],[0.01429974 0.11861048 0.20544751 ... 0.15672048 0.14433115 0.12655441],[1.45868103 1.77318248 1.75155943 ... 0.04552513 0.1214271  0.11348993],0.06482441963752268
[0.26131107 0.52320744 0.3753875  ... 0.07468941 0.05312476 0.03301961],[0.00110378 0.4993342  0.44085337 ... 0.08718438 0.07862875 0.06539271],[0.3210328  0.20103691 0.24198362 ... 0.15567717 0.13471358 0.12874228],[1.44954243 1.54285884 1.43427431 ... 0.12572015 0.19441331 0.18884742],0.06461907064881327
[0.06895575 0.00535645 0.00413852 ... 0.0709744  0.04188843 0.08041106],[0.05048029 0.01699728 0.03271044 ... 0.08522087 0.07850444 0.06703092],[0.32410859 0.18562024 0.21197442 ... 0.15564979 0.13959865 0.12908356],[0.33842466 0.15474834 0.49737626 ... 0.12610392 0.27456459 0.24418682],0.06472788737601388
[0.040405   0.09200079 0.15324467 ... 0.06867094 0.04363168 0.03313395],[0.07482492 0.11622134 0.13707889 ... 0.08680925 0.08895735 0.04410769],[0.19490293 0.25744296 0.40463157 ... 0.15560499 0.13859724 0.12122495],[0.14954333 0.1661432  0.1860279  ... 0.15710905 0.37376734 0.18148878],0.0646334735472151
[0.14935029 0.10511696 0.20145991 ... 0.06887742 0.05625613 0.03326741],[0.13155402 0.12292109 0.15995623 ... 0.08856623 0.07398619 0.05495067],[0.34422814 0.414531   0.48236307 ... 0.15522575 0.14586615 0.12304548],[0.1345779  0.22089829 0.26818517 ... 0.15997359 0.15560621 0.18862696],0.06410189329357892
[0.11336003 0.16714304 0.22395158 ... 0.0713009  0.07589183 0.02005769],[0.10460003 0.16551644 0.1966986  ... 0.08512878 0.09509298 0.06454611],[0.30609606 0.3212644  0.44845606 ... 0.155009   0.14537214 0.12465329],[0.13517143 0.2723355  0.08429518 ... 0.21405253 0.09820232 0.13142947],0.06452696008377776
