mean,median,lower_0025,upper_0975,mean_wql
0.1938607332188256,0.1703491837989447,0.22341100307713394,0.689911203257116,0.11049645250343153
0.18998917011737101,0.16982837954306143,0.22357692951723873,0.659481041169227,0.10905960325425079
0.1830497525083524,0.16150347490631856,0.2220474132483719,0.6438989700330544,0.10718210309896085
0.1785344356090202,0.15859239071532227,0.22722386988602425,0.6310480885799584,0.10606997117697839
0.17094494297950885,0.15495324610896022,0.22073427379524382,0.5844371382888769,0.10629348611738915
0.16224500049756962,0.14740193537041002,0.22040549033944845,0.561860538363785,0.10306350228307042
0.15193444309884988,0.13758946091891217,0.2235304782090887,0.551320501932087,0.102610308357328
0.15256217147565163,0.1387223550031092,0.21790835550643736,0.5301275336133003,0.1020944241088216
0.1543904112061864,0.1399975865214609,0.22026399733835345,0.5190009246707468,0.10159863355092794
0.1509717415584163,0.13977150013477385,0.21330151866715444,0.5212706330301365,0.10158954695714953
0.14752736093187302,0.13469165463828,0.2203591573250484,0.523711545621126,0.10038877649823545
0.14627193776144248,0.13664747473561,0.21780662344659715,0.500596257066088,0.10206245284514127
0.14204302914093214,0.13322647892543996,0.21910772671213014,0.5071594901212142,0.09901651924207208
0.14286497269266393,0.13304681076393635,0.2241592410427978,0.5338091223347418,0.09946820241203311
0.13719261019243606,0.1282688638013324,0.21863706344154185,0.508836777916603,0.0992783751610668
0.14218693243647007,0.13058538738666878,0.22119476271539712,0.5123341992902138,0.09943121651526149
0.13935538328826846,0.13073509417198298,0.22069336493857847,0.5212313107659033,0.09963066055214233
0.14223461371647853,0.13144730896376464,0.2301725272632958,0.5363936609118254,0.09906340245173777
0.1478309404552457,0.1333898916455153,0.22069544787912046,0.5634716304622092,0.1010250761800443
0.14618288304720706,0.12600602314547857,0.20803898071920626,0.6065462310623393,0.09625093783535746
0.15671365994259867,0.12845134144813022,0.21173313896942986,0.6550182676670477,0.09836670430724066
0.15900952428721704,0.12539873196888005,0.19451140632591044,0.6661226749040495,0.09461885955718422
0.1561484549192408,0.12185694148964249,0.19110451065862416,0.6564029451427502,0.09233128769549541
0.15495974586381384,0.1264975914181788,0.18912480005623916,0.628060222076416,0.0939876776508929
0.1642459800410564,0.1279684181059874,0.1921555623392889,0.6680442996369698,0.09645828256875852
