mean,median,lower_0025,upper_0975,mean_wql
0.19779757045499055,0.18247891164001068,0.2118117084399839,0.6200104825695525,0.11563318466327371
0.19636290892108194,0.18202250773456682,0.2110186920099032,0.6086419690497524,0.11459072336055384
0.18817517072284728,0.17278979538681208,0.2050234962921768,0.5838555480987414,0.11286611352536711
0.1856863685275987,0.17119056546640396,0.2068371153940185,0.5794101530371577,0.11224082008672119
0.18078958194015995,0.16688734662688176,0.2061560964392587,0.5607270528353308,0.11260828665401851
0.1726911924438672,0.15841287383963176,0.20432235868611043,0.5399675378495835,0.10975877179467333
0.15940248206206745,0.14785116006185814,0.20359009337193956,0.5150886934453649,0.10943029685749822
0.1602325028214997,0.14976958317361933,0.1986638293578724,0.4994196073884909,0.109782081357015
0.16330083845812707,0.15195798684030404,0.20296947254686548,0.504661219028431,0.10952959773331844
0.16344678943901317,0.15264040732213197,0.19666888894453666,0.5113084884845391,0.11028705102515737
0.16062015014363687,0.1489666042113681,0.20177638766572803,0.510307858331253,0.10999187188521525
0.15958025690598532,0.1500925050950894,0.20143833866098773,0.49120024246396266,0.11117853227295996
0.15832360049727812,0.14710606382771804,0.20346092336144117,0.4956879977006648,0.10895541356467853
0.1579580840743973,0.14705713140361365,0.20421976101870545,0.5044637747750795,0.10916479634848247
0.1496158161406378,0.14101946186496722,0.19597109136954194,0.4654534356567207,0.1089406528132571
0.15388045833839872,0.14341909987722953,0.19331380552116315,0.47007574618501824,0.10872829344784787
0.1535095687031911,0.14502083933888824,0.19177641806314108,0.47573837460330015,0.10965093162973069
0.1556504147418362,0.1459165777000886,0.19419674864942074,0.47719228244208156,0.10970081390604648
0.15805685107315057,0.14777006991218922,0.18790227391802194,0.48019333195388547,0.11094805585089892
0.15521184383572584,0.14237671749882008,0.17450387815740084,0.49650527662844735,0.10639963103780013
0.1571516070509588,0.14328029470283074,0.17306716443599265,0.5037288817837455,0.10691687707103752
0.15186837699374783,0.1403550030752291,0.1627819679312257,0.4796852752299006,0.10320731700888001
0.14676722195185285,0.13637666588127748,0.1607085736323247,0.47505706699332123,0.09985395719488017
0.15117894359563108,0.14287431808431045,0.15734886635861886,0.4743759686908882,0.10411094749544406
0.15616178527892088,0.1454858162795042,0.15607141375616193,0.4950193644518539,0.10787258882916104
