mean,median,lower_0025,upper_0975,mean_wql
0.19860658120505853,0.18291374545484873,0.211608087671203,0.6295202524018283,0.1157580492160015
0.19636604160968885,0.18201108434527366,0.21136688142671692,0.6086382481986613,0.11452767979723227
0.18873302488470817,0.17282082673609464,0.2082910553825206,0.5896721172272724,0.11293387183996167
0.18679482920354484,0.1715062004858361,0.21009780347827023,0.584327291651853,0.11234488281198615
0.18068206432490827,0.16585146057148378,0.20766954824492156,0.553426579767872,0.11219183412628908
0.17189007088877895,0.15870029330414145,0.20835206484223814,0.5378661405134159,0.10948488599529546
0.15987591052871056,0.14836908109483424,0.2056596358532105,0.5168794627939217,0.10947674058545086
0.1606802161993026,0.14992631545422722,0.20139134499259254,0.5046075825184823,0.1094126168585209
0.16399091704849939,0.15218179803618442,0.2049872779106442,0.5094822347906862,0.10943079780653266
0.16247052888479602,0.15205797335747134,0.197388985700178,0.5249423517932302,0.1096571824463325
0.15841157733386294,0.14673825664396223,0.20154916632464778,0.5272187182332068,0.10845799658989731
0.15840274917202773,0.1483413580848641,0.2007174594521048,0.49942636228408294,0.10994281758394828
0.15705499890918886,0.14593463361658787,0.20134274810110336,0.4898558675397553,0.10804869580413316
0.15664693250215714,0.1464709722357621,0.20194069554069602,0.5034372645352332,0.10857725013423594
0.14827859606422714,0.13987187315330932,0.19534913631123996,0.464582413228183,0.10816901218872932
0.15226733024881278,0.14232834512023604,0.19297441349929823,0.45999560471963896,0.10799764881928019
0.15263033000993026,0.1430291866590815,0.19139707403892914,0.4741238986008693,0.10882386289064735
0.15646419056543953,0.145088793406557,0.19347797861866886,0.4925817037110205,0.1094999317857876
0.16025160552084514,0.14704586738781933,0.18937641559891696,0.5211530128166342,0.11075641144545283
0.162728599790388,0.14230889354192244,0.17332137931094174,0.5239829473446487,0.1066522192782158
0.162223186412844,0.14412451343876886,0.1734118358148857,0.5515214300064915,0.10751971857972917
0.1584229263093246,0.1413613724375167,0.1630716340692344,0.5294105119011935,0.1039287829678525
0.15400260428018128,0.13667529045750454,0.16119478320738018,0.5262882843773362,0.10052287441358651
0.18873160569452035,0.14212252299345424,0.15682954729616064,0.7143097805021763,0.10610074237826102
0.1624989491410418,0.1453457397818262,0.1576598233336541,0.5453613750302634,0.10834740194898196
