MAPE[0.025],MAPE[0.05],MAPE[0.1],MAPE[0.5],MAPE[0.9],MAPE[0.95],MAPE[0.975],mean_weighted_sum_quantile_loss,Model
0.12349871137630168,0.11291346203618952,0.10385375479559222,0.07908120357856961,0.1636870144537014,0.2231554176410356,0.3116810543143765,0.07260715237641856,Pretrained
0.12663396673255173,0.11571256930626465,0.10594288821132399,0.07319023989917706,0.1651045669740317,0.22464872124749927,0.2991229701410415,0.06821769078274759,Finetuned
